         t           |          x           |          y           |        x-real        |        y-real        |       x-error        |       y-error        | 
            0,733000 |             -1,00396 |              1,74780 |            -0,800425 |              1,94999 |            -0,203535 |            -0,202193 | 
            0,734000 |             -1,00571 |              1,74888 |            -0,801706 |              1,95154 |            -0,204002 |            -0,202657 | 
            0,735000 |             -1,00746 |              1,74996 |            -0,802988 |              1,95308 |            -0,204470 |            -0,203122 | 
            0,736000 |             -1,00921 |              1,75104 |            -0,804271 |              1,95463 |            -0,204937 |            -0,203586 | 
            0,737000 |             -1,01096 |              1,75212 |            -0,805555 |              1,95617 |            -0,205405 |            -0,204052 | 
            0,738000 |             -1,01271 |              1,75320 |            -0,806839 |              1,95772 |            -0,205873 |            -0,204517 | 
            0,739000 |             -1,01447 |              1,75428 |            -0,808125 |              1,95927 |            -0,206342 |            -0,204983 | 
            0,740000 |             -1,01622 |              1,75536 |            -0,809411 |              1,96081 |            -0,206811 |            -0,205449 | 
            0,741000 |             -1,01798 |              1,75645 |            -0,810698 |              1,96236 |            -0,207280 |            -0,205915 | 
            0,742000 |             -1,01973 |              1,75753 |            -0,811985 |              1,96391 |            -0,207749 |            -0,206381 | 
            0,743000 |             -1,02149 |              1,75861 |            -0,813274 |              1,96546 |            -0,208218 |            -0,206848 | 
            0,744000 |             -1,02325 |              1,75969 |            -0,814563 |              1,96701 |            -0,208688 |            -0,207315 | 
            0,745000 |             -1,02501 |              1,76078 |            -0,815854 |              1,96856 |            -0,209158 |            -0,207782 | 
            0,746000 |             -1,02677 |              1,76186 |            -0,817145 |              1,97011 |            -0,209628 |            -0,208250 | 
            0,747000 |             -1,02854 |              1,76295 |            -0,818436 |              1,97166 |            -0,210099 |            -0,208718 | 
            0,748000 |             -1,03030 |              1,76403 |            -0,819729 |              1,97322 |            -0,210570 |            -0,209186 | 
            0,749000 |             -1,03206 |              1,76511 |            -0,821022 |              1,97477 |            -0,211041 |            -0,209654 | 
            0,750000 |             -1,03383 |              1,76620 |            -0,822317 |              1,97632 |            -0,211512 |            -0,210122 | 
            0,751000 |             -1,03560 |              1,76729 |            -0,823612 |              1,97788 |            -0,211984 |            -0,210591 | 
            0,752000 |             -1,03736 |              1,76837 |            -0,824908 |              1,97943 |            -0,212456 |            -0,211060 | 
            0,753000 |             -1,03913 |              1,76946 |            -0,826204 |              1,98099 |            -0,212928 |            -0,211530 | 
            0,754000 |             -1,04090 |              1,77054 |            -0,827502 |              1,98254 |            -0,213401 |            -0,211999 | 
            0,755000 |             -1,04267 |              1,77163 |            -0,828800 |              1,98410 |            -0,213873 |            -0,212469 | 
            0,756000 |             -1,04445 |              1,77272 |            -0,830100 |              1,98566 |            -0,214346 |            -0,212939 | 
            0,757000 |             -1,04622 |              1,77381 |            -0,831400 |              1,98722 |            -0,214819 |            -0,213410 | 
            0,758000 |             -1,04799 |              1,77489 |            -0,832701 |              1,98877 |            -0,215293 |            -0,213880 | 
            0,759000 |             -1,04977 |              1,77598 |            -0,834002 |              1,99033 |            -0,215767 |            -0,214351 | 
            0,760000 |             -1,05155 |              1,77707 |            -0,835305 |              1,99189 |            -0,216241 |            -0,214822 | 
            0,761000 |             -1,05332 |              1,77816 |            -0,836608 |              1,99345 |            -0,216715 |            -0,215294 | 
            0,762000 |             -1,05510 |              1,77925 |            -0,837913 |              1,99501 |            -0,217189 |            -0,215765 | 
            0,763000 |             -1,05688 |              1,78034 |            -0,839218 |              1,99658 |            -0,217664 |            -0,216237 | 
            0,764000 |             -1,05866 |              1,78143 |            -0,840523 |              1,99814 |            -0,218139 |            -0,216709 | 
            0,765000 |             -1,06044 |              1,78252 |            -0,841830 |              1,99970 |            -0,218614 |            -0,217182 | 
            0,766000 |             -1,06223 |              1,78361 |            -0,843138 |              2,00126 |            -0,219090 |            -0,217654 | 
            0,767000 |             -1,06401 |              1,78470 |            -0,844446 |              2,00283 |            -0,219566 |            -0,218127 | 
            0,768000 |             -1,06580 |              1,78579 |            -0,845756 |              2,00439 |            -0,220041 |            -0,218600 | 
            0,769000 |             -1,06758 |              1,78689 |            -0,847066 |              2,00596 |            -0,220518 |            -0,219074 | 
            0,770000 |             -1,06937 |              1,78798 |            -0,848377 |              2,00752 |            -0,220994 |            -0,219547 | 
            0,771000 |             -1,07116 |              1,78907 |            -0,849688 |              2,00909 |            -0,221471 |            -0,220021 | 
            0,772000 |             -1,07295 |              1,79016 |            -0,851001 |              2,01066 |            -0,221948 |            -0,220495 | 
            0,773000 |             -1,07474 |              1,79126 |            -0,852315 |              2,01223 |            -0,222425 |            -0,220970 | 
            0,774000 |             -1,07653 |              1,79235 |            -0,853629 |              2,01379 |            -0,222902 |            -0,221444 | 
            0,775000 |             -1,07832 |              1,79344 |            -0,854944 |              2,01536 |            -0,223380 |            -0,221919 | 
            0,776000 |             -1,08012 |              1,79454 |            -0,856260 |              2,01693 |            -0,223858 |            -0,222394 | 
            0,777000 |             -1,08191 |              1,79563 |            -0,857577 |              2,01850 |            -0,224336 |            -0,222869 | 
            0,778000 |             -1,08371 |              1,79673 |            -0,858895 |              2,02007 |            -0,224815 |            -0,223345 | 
            0,779000 |             -1,08551 |              1,79783 |            -0,860214 |              2,02165 |            -0,225293 |            -0,223821 | 
            0,780000 |             -1,08731 |              1,79892 |            -0,861533 |              2,02322 |            -0,225772 |            -0,224297 | 
            0,781000 |             -1,08910 |              1,80002 |            -0,862853 |              2,02479 |            -0,226251 |            -0,224773 | 
            0,782000 |             -1,09091 |              1,80112 |            -0,864175 |              2,02636 |            -0,226731 |            -0,225249 | 
            0,783000 |             -1,09271 |              1,80221 |            -0,865497 |              2,02794 |            -0,227210 |            -0,225726 | 
            0,784000 |             -1,09451 |              1,80331 |            -0,866820 |              2,02951 |            -0,227690 |            -0,226203 | 
            0,785000 |             -1,09631 |              1,80441 |            -0,868144 |              2,03109 |            -0,228170 |            -0,226680 | 
            0,786000 |             -1,09812 |              1,80551 |            -0,869468 |              2,03266 |            -0,228650 |            -0,227157 | 
            0,787000 |             -1,09992 |              1,80661 |            -0,870794 |              2,03424 |            -0,229131 |            -0,227635 | 
            0,788000 |             -1,10173 |              1,80771 |            -0,872120 |              2,03582 |            -0,229611 |            -0,228113 | 
            0,789000 |             -1,10354 |              1,80880 |            -0,873448 |              2,03740 |            -0,230092 |            -0,228591 | 
            0,790000 |             -1,10535 |              1,80990 |            -0,874776 |              2,03897 |            -0,230574 |            -0,229069 | 
            0,791000 |             -1,10716 |              1,81101 |            -0,876105 |              2,04055 |            -0,231055 |            -0,229547 | 
            0,792000 |             -1,10897 |              1,81211 |            -0,877435 |              2,04213 |            -0,231537 |            -0,230026 | 
            0,793000 |             -1,11078 |              1,81321 |            -0,878766 |              2,04371 |            -0,232018 |            -0,230505 | 
            0,794000 |             -1,11260 |              1,81431 |            -0,880097 |              2,04529 |            -0,232501 |            -0,230984 | 
            0,795000 |             -1,11441 |              1,81541 |            -0,881430 |              2,04687 |            -0,232983 |            -0,231464 | 
            0,796000 |             -1,11623 |              1,81651 |            -0,882763 |              2,04846 |            -0,233465 |            -0,231943 | 
            0,797000 |             -1,11805 |              1,81762 |            -0,884098 |              2,05004 |            -0,233948 |            -0,232423 | 
            0,798000 |             -1,11986 |              1,81872 |            -0,885433 |              2,05162 |            -0,234431 |            -0,232903 | 
            0,799000 |             -1,12168 |              1,81982 |            -0,886769 |              2,05321 |            -0,234914 |            -0,233383 | 
            0,800000 |             -1,12350 |              1,82093 |            -0,888106 |              2,05479 |            -0,235398 |            -0,233864 | 
            0,801000 |             -1,12533 |              1,82203 |            -0,889444 |              2,05638 |            -0,235881 |            -0,234344 | 
            0,802000 |             -1,12715 |              1,82314 |            -0,890783 |              2,05796 |            -0,236365 |            -0,234825 | 
            0,803000 |             -1,12897 |              1,82424 |            -0,892122 |              2,05955 |            -0,236849 |            -0,235306 | 
            0,804000 |             -1,13080 |              1,82535 |            -0,893463 |              2,06114 |            -0,237333 |            -0,235787 | 
            0,805000 |             -1,13262 |              1,82645 |            -0,894804 |              2,06272 |            -0,237818 |            -0,236269 | 
            0,806000 |             -1,13445 |              1,82756 |            -0,896147 |              2,06431 |            -0,238302 |            -0,236751 | 
            0,807000 |             -1,13628 |              1,82867 |            -0,897490 |              2,06590 |            -0,238787 |            -0,237233 | 
            0,808000 |             -1,13811 |              1,82977 |            -0,898834 |              2,06749 |            -0,239272 |            -0,237715 | 
            0,809000 |             -1,13994 |              1,83088 |            -0,900179 |              2,06908 |            -0,239758 |            -0,238197 | 
            0,810000 |             -1,14177 |              1,83199 |            -0,901525 |              2,07067 |            -0,240243 |            -0,238679 | 
            0,811000 |             -1,14360 |              1,83310 |            -0,902872 |              2,07226 |            -0,240729 |            -0,239162 | 
            0,812000 |             -1,14543 |              1,83421 |            -0,904220 |              2,07385 |            -0,241215 |            -0,239645 | 
            0,813000 |             -1,14727 |              1,83532 |            -0,905568 |              2,07545 |            -0,241701 |            -0,240128 | 
            0,814000 |             -1,14911 |              1,83643 |            -0,906918 |              2,07704 |            -0,242187 |            -0,240612 | 
            0,815000 |             -1,15094 |              1,83754 |            -0,908268 |              2,07863 |            -0,242674 |            -0,241095 | 
            0,816000 |             -1,15278 |              1,83865 |            -0,909620 |              2,08023 |            -0,243161 |            -0,241579 | 
            0,817000 |             -1,15462 |              1,83976 |            -0,910972 |              2,08182 |            -0,243647 |            -0,242063 | 
            0,818000 |             -1,15646 |              1,84087 |            -0,912325 |              2,08342 |            -0,244135 |            -0,242547 | 
            0,819000 |             -1,15830 |              1,84198 |            -0,913679 |              2,08501 |            -0,244622 |            -0,243031 | 
            0,820000 |             -1,16014 |              1,84310 |            -0,915034 |              2,08661 |            -0,245110 |            -0,243516 | 
            0,821000 |             -1,16199 |              1,84421 |            -0,916390 |              2,08821 |            -0,245597 |            -0,244001 | 
            0,822000 |             -1,16383 |              1,84532 |            -0,917747 |              2,08981 |            -0,246085 |            -0,244485 | 
            0,823000 |             -1,16568 |              1,84644 |            -0,919105 |              2,09141 |            -0,246573 |            -0,244971 | 
            0,824000 |             -1,16752 |              1,84755 |            -0,920463 |              2,09301 |            -0,247062 |            -0,245456 | 
            0,825000 |             -1,16937 |              1,84866 |            -0,921823 |              2,09461 |            -0,247550 |            -0,245941 | 
            0,826000 |             -1,17122 |              1,84978 |            -0,923183 |              2,09621 |            -0,248039 |            -0,246427 | 
            0,827000 |             -1,17307 |              1,85089 |            -0,924545 |              2,09781 |            -0,248528 |            -0,246913 | 
            0,828000 |             -1,17492 |              1,85201 |            -0,925907 |              2,09941 |            -0,249017 |            -0,247399 | 
            0,829000 |             -1,17678 |              1,85313 |            -0,927271 |              2,10101 |            -0,249506 |            -0,247885 | 
            0,830000 |             -1,17863 |              1,85424 |            -0,928635 |              2,10262 |            -0,249996 |            -0,248372 | 
            0,831000 |             -1,18049 |              1,85536 |            -0,930000 |              2,10422 |            -0,250485 |            -0,248858 | 
            0,832000 |             -1,18234 |              1,85648 |            -0,931366 |              2,10582 |            -0,250975 |            -0,249345 | 
            0,833000 |             -1,18420 |              1,85760 |            -0,932733 |              2,10743 |            -0,251465 |            -0,249832 | 
            0,834000 |             -1,18606 |              1,85872 |            -0,934101 |              2,10903 |            -0,251955 |            -0,250319 | 
            0,835000 |             -1,18792 |              1,85983 |            -0,935470 |              2,11064 |            -0,252446 |            -0,250806 | 
            0,836000 |             -1,18978 |              1,86095 |            -0,936840 |              2,11225 |            -0,252936 |            -0,251294 | 
            0,837000 |             -1,19164 |              1,86207 |            -0,938210 |              2,11386 |            -0,253427 |            -0,251782 | 
            0,838000 |             -1,19350 |              1,86319 |            -0,939582 |              2,11546 |            -0,253918 |            -0,252270 | 
            0,839000 |             -1,19536 |              1,86431 |            -0,940955 |              2,11707 |            -0,254409 |            -0,252758 | 
            0,840000 |             -1,19723 |              1,86544 |            -0,942328 |              2,11868 |            -0,254900 |            -0,253246 | 
            0,841000 |             -1,19909 |              1,86656 |            -0,943703 |              2,12029 |            -0,255392 |            -0,253734 | 
            0,842000 |             -1,20096 |              1,86768 |            -0,945078 |              2,12190 |            -0,255884 |            -0,254223 | 
            0,843000 |             -1,20283 |              1,86880 |            -0,946455 |              2,12351 |            -0,256375 |            -0,254712 | 
            0,844000 |             -1,20470 |              1,86993 |            -0,947832 |              2,12513 |            -0,256867 |            -0,255201 | 
            0,845000 |             -1,20657 |              1,87105 |            -0,949210 |              2,12674 |            -0,257360 |            -0,255690 | 
            0,846000 |             -1,20844 |              1,87217 |            -0,950589 |              2,12835 |            -0,257852 |            -0,256179 | 
            0,847000 |             -1,21031 |              1,87330 |            -0,951970 |              2,12997 |            -0,258345 |            -0,256668 | 
            0,848000 |             -1,21219 |              1,87442 |            -0,953351 |              2,13158 |            -0,258837 |            -0,257158 | 
            0,849000 |             -1,21406 |              1,87555 |            -0,954733 |              2,13320 |            -0,259330 |            -0,257648 | 
            0,850000 |             -1,21594 |              1,87667 |            -0,956116 |              2,13481 |            -0,259823 |            -0,258138 | 
            0,851000 |             -1,21782 |              1,87780 |            -0,957500 |              2,13643 |            -0,260317 |            -0,258628 | 
            0,852000 |             -1,21969 |              1,87893 |            -0,958885 |              2,13804 |            -0,260810 |            -0,259118 | 
            0,853000 |             -1,22157 |              1,88005 |            -0,960271 |              2,13966 |            -0,261303 |            -0,259609 | 
            0,854000 |             -1,22345 |              1,88118 |            -0,961658 |              2,14128 |            -0,261797 |            -0,260099 | 
            0,855000 |             -1,22534 |              1,88231 |            -0,963046 |              2,14290 |            -0,262291 |            -0,260590 | 
            0,856000 |             -1,22722 |              1,88344 |            -0,964434 |              2,14452 |            -0,262785 |            -0,261081 | 
            0,857000 |             -1,22910 |              1,88457 |            -0,965824 |              2,14614 |            -0,263279 |            -0,261572 | 
            0,858000 |             -1,23099 |              1,88570 |            -0,967215 |              2,14776 |            -0,263774 |            -0,262063 | 
            0,859000 |             -1,23287 |              1,88683 |            -0,968607 |              2,14938 |            -0,264268 |            -0,262555 | 
            0,860000 |             -1,23476 |              1,88796 |            -0,969999 |              2,15100 |            -0,264763 |            -0,263046 | 
            0,861000 |             -1,23665 |              1,88909 |            -0,971393 |              2,15263 |            -0,265258 |            -0,263538 | 
            0,862000 |             -1,23854 |              1,89022 |            -0,972788 |              2,15425 |            -0,265753 |            -0,264030 | 
            0,863000 |             -1,24043 |              1,89135 |            -0,974183 |              2,15587 |            -0,266248 |            -0,264522 | 
            0,864000 |             -1,24232 |              1,89248 |            -0,975580 |              2,15750 |            -0,266744 |            -0,265014 | 
            0,865000 |             -1,24422 |              1,89362 |            -0,976977 |              2,15912 |            -0,267239 |            -0,265507 | 
            0,866000 |             -1,24611 |              1,89475 |            -0,978376 |              2,16075 |            -0,267735 |            -0,265999 | 
            0,867000 |             -1,24801 |              1,89588 |            -0,979775 |              2,16238 |            -0,268231 |            -0,266492 | 
            0,868000 |             -1,24990 |              1,89702 |            -0,981176 |              2,16400 |            -0,268727 |            -0,266985 | 
            0,869000 |             -1,25180 |              1,89815 |            -0,982577 |              2,16563 |            -0,269223 |            -0,267478 | 
            0,870000 |             -1,25370 |              1,89929 |            -0,983980 |              2,16726 |            -0,269719 |            -0,267971 | 
            0,871000 |             -1,25560 |              1,90043 |            -0,985383 |              2,16889 |            -0,270215 |            -0,268464 | 
            0,872000 |             -1,25750 |              1,90156 |            -0,986787 |              2,17052 |            -0,270712 |            -0,268958 | 
            0,873000 |             -1,25940 |              1,90270 |            -0,988193 |              2,17215 |            -0,271209 |            -0,269451 | 
            0,874000 |             -1,26130 |              1,90384 |            -0,989599 |              2,17378 |            -0,271706 |            -0,269945 | 
            0,875000 |             -1,26321 |              1,90497 |            -0,991007 |              2,17541 |            -0,272203 |            -0,270439 | 
            0,876000 |             -1,26511 |              1,90611 |            -0,992415 |              2,17704 |            -0,272700 |            -0,270933 | 
            0,877000 |             -1,26702 |              1,90725 |            -0,993824 |              2,17868 |            -0,273197 |            -0,271427 | 
            0,878000 |             -1,26893 |              1,90839 |            -0,995235 |              2,18031 |            -0,273695 |            -0,271921 | 
            0,879000 |             -1,27084 |              1,90953 |            -0,996646 |              2,18195 |            -0,274192 |            -0,272416 | 
            0,880000 |             -1,27275 |              1,91067 |            -0,998058 |              2,18358 |            -0,274690 |            -0,272910 | 
            0,881000 |             -1,27466 |              1,91181 |            -0,999472 |              2,18522 |            -0,275188 |            -0,273405 | 
            0,882000 |             -1,27657 |              1,91295 |             -1,00089 |              2,18685 |            -0,275686 |            -0,273900 | 
            0,883000 |             -1,27849 |              1,91409 |             -1,00230 |              2,18849 |            -0,276184 |            -0,274395 | 
            0,884000 |             -1,28040 |              1,91524 |             -1,00372 |              2,19013 |            -0,276682 |            -0,274890 | 
            0,885000 |             -1,28232 |              1,91638 |             -1,00514 |              2,19176 |            -0,277181 |            -0,275385 | 
            0,886000 |             -1,28423 |              1,91752 |             -1,00655 |              2,19340 |            -0,277680 |            -0,275880 | 
            0,887000 |             -1,28615 |              1,91867 |             -1,00797 |              2,19504 |            -0,278178 |            -0,276376 | 
            0,888000 |             -1,28807 |              1,91981 |             -1,00939 |              2,19668 |            -0,278677 |            -0,276872 | 
            0,889000 |             -1,28999 |              1,92096 |             -1,01081 |              2,19832 |            -0,279176 |            -0,277367 | 
            0,890000 |             -1,29191 |              1,92210 |             -1,01224 |              2,19996 |            -0,279675 |            -0,277863 | 
            0,891000 |             -1,29383 |              1,92325 |             -1,01366 |              2,20161 |            -0,280175 |            -0,278359 | 
            0,892000 |             -1,29576 |              1,92439 |             -1,01508 |              2,20325 |            -0,280674 |            -0,278856 | 
            0,893000 |             -1,29768 |              1,92554 |             -1,01651 |              2,20489 |            -0,281174 |            -0,279352 | 
            0,894000 |             -1,29961 |              1,92669 |             -1,01794 |              2,20654 |            -0,281673 |            -0,279848 | 
            0,895000 |             -1,30154 |              1,92784 |             -1,01936 |              2,20818 |            -0,282173 |            -0,280345 | 
            0,896000 |             -1,30347 |              1,92898 |             -1,02079 |              2,20983 |            -0,282673 |            -0,280842 | 
            0,897000 |             -1,30540 |              1,93013 |             -1,02222 |              2,21147 |            -0,283173 |            -0,281338 | 
            0,898000 |             -1,30733 |              1,93128 |             -1,02365 |              2,21312 |            -0,283673 |            -0,281835 | 
            0,899000 |             -1,30926 |              1,93243 |             -1,02508 |              2,21477 |            -0,284174 |            -0,282332 | 
            0,900000 |             -1,31119 |              1,93358 |             -1,02652 |              2,21641 |            -0,284674 |            -0,282830 | 
            0,901000 |             -1,31312 |              1,93473 |             -1,02795 |              2,21806 |            -0,285175 |            -0,283327 | 
            0,902000 |             -1,31506 |              1,93589 |             -1,02938 |              2,21971 |            -0,285675 |            -0,283824 | 
            0,903000 |             -1,31700 |              1,93704 |             -1,03082 |              2,22136 |            -0,286176 |            -0,284322 | 
            0,904000 |             -1,31893 |              1,93819 |             -1,03226 |              2,22301 |            -0,286677 |            -0,284820 | 
            0,905000 |             -1,32087 |              1,93934 |             -1,03370 |              2,22466 |            -0,287178 |            -0,285317 | 
            0,906000 |             -1,32281 |              1,94050 |             -1,03513 |              2,22631 |            -0,287679 |            -0,285815 | 
            0,907000 |             -1,32475 |              1,94165 |             -1,03657 |              2,22797 |            -0,288180 |            -0,286313 | 
            0,908000 |             -1,32670 |              1,94281 |             -1,03801 |              2,22962 |            -0,288682 |            -0,286811 | 
            0,909000 |             -1,32864 |              1,94396 |             -1,03946 |              2,23127 |            -0,289183 |            -0,287310 | 
            0,910000 |             -1,33058 |              1,94512 |             -1,04090 |              2,23293 |            -0,289685 |            -0,287808 | 
            0,911000 |             -1,33253 |              1,94628 |             -1,04234 |              2,23458 |            -0,290187 |            -0,288306 | 
            0,912000 |             -1,33448 |              1,94743 |             -1,04379 |              2,23624 |            -0,290689 |            -0,288805 | 
            0,913000 |             -1,33642 |              1,94859 |             -1,04523 |              2,23789 |            -0,291191 |            -0,289304 | 
            0,914000 |             -1,33837 |              1,94975 |             -1,04668 |              2,23955 |            -0,291693 |            -0,289803 | 
            0,915000 |             -1,34032 |              1,95091 |             -1,04813 |              2,24121 |            -0,292195 |            -0,290301 | 
            0,916000 |             -1,34228 |              1,95207 |             -1,04958 |              2,24287 |            -0,292697 |            -0,290800 | 
            0,917000 |             -1,34423 |              1,95323 |             -1,05103 |              2,24453 |            -0,293200 |            -0,291300 | 
            0,918000 |             -1,34618 |              1,95439 |             -1,05248 |              2,24619 |            -0,293702 |            -0,291799 | 
            0,919000 |             -1,34814 |              1,95555 |             -1,05393 |              2,24785 |            -0,294205 |            -0,292298 | 
            0,920000 |             -1,35009 |              1,95671 |             -1,05539 |              2,24951 |            -0,294708 |            -0,292798 | 
            0,921000 |             -1,35205 |              1,95787 |             -1,05684 |              2,25117 |            -0,295210 |            -0,293297 | 
            0,922000 |             -1,35401 |              1,95903 |             -1,05830 |              2,25283 |            -0,295713 |            -0,293797 | 
            0,923000 |             -1,35597 |              1,96020 |             -1,05975 |              2,25449 |            -0,296217 |            -0,294296 | 
            0,924000 |             -1,35793 |              1,96136 |             -1,06121 |              2,25616 |            -0,296720 |            -0,294796 | 
            0,925000 |             -1,35989 |              1,96252 |             -1,06267 |              2,25782 |            -0,297223 |            -0,295296 | 
            0,926000 |             -1,36185 |              1,96369 |             -1,06413 |              2,25949 |            -0,297726 |            -0,295796 | 
            0,927000 |             -1,36382 |              1,96485 |             -1,06559 |              2,26115 |            -0,298230 |            -0,296296 | 
            0,928000 |             -1,36578 |              1,96602 |             -1,06705 |              2,26282 |            -0,298733 |            -0,296797 | 
            0,929000 |             -1,36775 |              1,96719 |             -1,06851 |              2,26448 |            -0,299237 |            -0,297297 | 
            0,930000 |             -1,36972 |              1,96835 |             -1,06998 |              2,26615 |            -0,299741 |            -0,297797 | 
            0,931000 |             -1,37169 |              1,96952 |             -1,07144 |              2,26782 |            -0,300245 |            -0,298298 | 
            0,932000 |             -1,37366 |              1,97069 |             -1,07291 |              2,26949 |            -0,300749 |            -0,298799 | 
            0,933000 |             -1,37563 |              1,97186 |             -1,07438 |              2,27116 |            -0,301253 |            -0,299299 | 
            0,934000 |             -1,37760 |              1,97303 |             -1,07584 |              2,27283 |            -0,301757 |            -0,299800 | 
            0,935000 |             -1,37958 |              1,97420 |             -1,07731 |              2,27450 |            -0,302261 |            -0,300301 | 
            0,936000 |             -1,38155 |              1,97537 |             -1,07878 |              2,27617 |            -0,302766 |            -0,300802 | 
            0,937000 |             -1,38353 |              1,97654 |             -1,08026 |              2,27784 |            -0,303270 |            -0,301303 | 
            0,938000 |             -1,38550 |              1,97771 |             -1,08173 |              2,27952 |            -0,303775 |            -0,301804 | 
            0,939000 |             -1,38748 |              1,97888 |             -1,08320 |              2,28119 |            -0,304279 |            -0,302305 | 
            0,940000 |             -1,38946 |              1,98006 |             -1,08468 |              2,28286 |            -0,304784 |            -0,302807 | 
            0,941000 |             -1,39144 |              1,98123 |             -1,08615 |              2,28454 |            -0,305289 |            -0,303308 | 
            0,942000 |             -1,39342 |              1,98240 |             -1,08763 |              2,28621 |            -0,305794 |            -0,303810 | 
            0,943000 |             -1,39541 |              1,98358 |             -1,08911 |              2,28789 |            -0,306299 |            -0,304311 | 
            0,944000 |             -1,39739 |              1,98475 |             -1,09059 |              2,28957 |            -0,306804 |            -0,304813 | 
            0,945000 |             -1,39938 |              1,98593 |             -1,09207 |              2,29124 |            -0,307309 |            -0,305315 | 
            0,946000 |             -1,40136 |              1,98710 |             -1,09355 |              2,29292 |            -0,307814 |            -0,305817 | 
            0,947000 |             -1,40335 |              1,98828 |             -1,09503 |              2,29460 |            -0,308319 |            -0,306318 | 
            0,948000 |             -1,40534 |              1,98946 |             -1,09651 |              2,29628 |            -0,308825 |            -0,306820 | 
            0,949000 |             -1,40733 |              1,99064 |             -1,09800 |              2,29796 |            -0,309330 |            -0,307323 | 
            0,950000 |             -1,40932 |              1,99182 |             -1,09948 |              2,29964 |            -0,309836 |            -0,307825 | 
            0,951000 |             -1,41131 |              1,99300 |             -1,10097 |              2,30132 |            -0,310341 |            -0,308327 | 
            0,952000 |             -1,41331 |              1,99418 |             -1,10246 |              2,30300 |            -0,310847 |            -0,308829 | 
            0,953000 |             -1,41530 |              1,99536 |             -1,10395 |              2,30469 |            -0,311353 |            -0,309332 | 
            0,954000 |             -1,41730 |              1,99654 |             -1,10544 |              2,30637 |            -0,311859 |            -0,309834 | 
            0,955000 |             -1,41929 |              1,99772 |             -1,10693 |              2,30806 |            -0,312365 |            -0,310337 | 
            0,956000 |             -1,42129 |              1,99890 |             -1,10842 |              2,30974 |            -0,312871 |            -0,310839 | 
            0,957000 |             -1,42329 |              2,00008 |             -1,10991 |              2,31143 |            -0,313377 |            -0,311342 | 
            0,958000 |             -1,42529 |              2,00127 |             -1,11141 |              2,31311 |            -0,313883 |            -0,311844 | 
            0,959000 |             -1,42729 |              2,00245 |             -1,11291 |              2,31480 |            -0,314389 |            -0,312347 | 
            0,960000 |             -1,42930 |              2,00364 |             -1,11440 |              2,31649 |            -0,314895 |            -0,312850 | 
            0,961000 |             -1,43130 |              2,00482 |             -1,11590 |              2,31817 |            -0,315402 |            -0,313353 | 
            0,962000 |             -1,43331 |              2,00601 |             -1,11740 |              2,31986 |            -0,315908 |            -0,313856 | 
            0,963000 |             -1,43531 |              2,00719 |             -1,11890 |              2,32155 |            -0,316415 |            -0,314359 | 
            0,964000 |             -1,43732 |              2,00838 |             -1,12040 |              2,32324 |            -0,316921 |            -0,314862 | 
            0,965000 |             -1,43933 |              2,00957 |             -1,12190 |              2,32493 |            -0,317428 |            -0,315365 | 
            0,966000 |             -1,44134 |              2,01076 |             -1,12341 |              2,32663 |            -0,317935 |            -0,315869 | 
            0,967000 |             -1,44335 |              2,01195 |             -1,12491 |              2,32832 |            -0,318442 |            -0,316372 | 
            0,968000 |             -1,44536 |              2,01314 |             -1,12642 |              2,33001 |            -0,318948 |            -0,316875 | 
            0,969000 |             -1,44738 |              2,01433 |             -1,12792 |              2,33171 |            -0,319455 |            -0,317379 | 
            0,970000 |             -1,44939 |              2,01552 |             -1,12943 |              2,33340 |            -0,319962 |            -0,317882 | 
            0,971000 |             -1,45141 |              2,01671 |             -1,13094 |              2,33509 |            -0,320469 |            -0,318386 | 
            0,972000 |             -1,45343 |              2,01790 |             -1,13245 |              2,33679 |            -0,320976 |            -0,318890 | 
            0,973000 |             -1,45544 |              2,01909 |             -1,13396 |              2,33849 |            -0,321484 |            -0,319393 | 
            0,974000 |             -1,45746 |              2,02029 |             -1,13547 |              2,34018 |            -0,321991 |            -0,319897 | 
            0,975000 |             -1,45949 |              2,02148 |             -1,13699 |              2,34188 |            -0,322498 |            -0,320401 | 
            0,976000 |             -1,46151 |              2,02268 |             -1,13850 |              2,34358 |            -0,323005 |            -0,320905 | 
            0,977000 |             -1,46353 |              2,02387 |             -1,14002 |              2,34528 |            -0,323513 |            -0,321408 | 
            0,978000 |             -1,46556 |              2,02507 |             -1,14154 |              2,34698 |            -0,324020 |            -0,321912 | 
            0,979000 |             -1,46758 |              2,02626 |             -1,14305 |              2,34868 |            -0,324528 |            -0,322416 | 
            0,980000 |             -1,46961 |              2,02746 |             -1,14457 |              2,35038 |            -0,325035 |            -0,322920 | 
            0,981000 |             -1,47164 |              2,02866 |             -1,14609 |              2,35208 |            -0,325543 |            -0,323425 | 
            0,982000 |             -1,47367 |              2,02986 |             -1,14761 |              2,35379 |            -0,326051 |            -0,323929 | 
            0,983000 |             -1,47570 |              2,03106 |             -1,14914 |              2,35549 |            -0,326558 |            -0,324433 | 
            0,984000 |             -1,47773 |              2,03226 |             -1,15066 |              2,35719 |            -0,327066 |            -0,324937 | 
            0,985000 |             -1,47976 |              2,03346 |             -1,15219 |              2,35890 |            -0,327574 |            -0,325441 | 
